	sentences	label
3803	Nu erken ik dat geldzaken gewichtig zyn.	stern
3804	Maar hoe gewichtig ook, ze waren in dit geval onderschikt aan andere takken van zorg en bezigheid.	stern
3805	Als er door slordigheid of verzuim eenige duizenden te-kort waren in myn beheer, noem ik dit _op-zichzelf	stern
3806	Maar als deze duizenden ontbraken ten-gevolge van myn gelukte pogingen om den opstand te voorkomen, die de landstreek van _Mandhéling_ dreigde in vuur en vlam te zetten, en de Atjinezen te doen terugkeeren in de oorden waaruit wy hen pas met veel opoffering van geld en volk hadden verjaagd, dan vervalt het gewicht van zoodanig te-kort, en 't werd zelfs reeds eenigszins onbillyk de terugbetaling daarvan opteleggen aan iemand die oneindig grooter belangen gered had.	stern
3807	En toch had ik vrede met zoodanige terugbetaling.	stern
3808	Want door die niet te vorderen, zou men een te wyde deur openstellen voor oneerlykheid.	stern
3809	 Na dagen toevens--ge begrypt in welke stemming!--ontving ik van de sekretarie des Gouverneurs een brief, waarin men my te kennen gaf dat ik van ontrouw werd verdacht gehouden, met last my te verantwoorden op een tal van aanmerkingen die er gevallen waren op myn beheer.	stern
3810	Enkelen daarvan kon ik terstond ophelderen.	stern
3811	Voor anderen evenwel had ik inzage van zekere stukken noodig, en vooral was 't voor my van belang die zaken natesporen te _	stern
3812	Natal_ zelf, om by myn geëmployeerden naar de oorzaken der gevonden	stern
3813	verschillen onderzoek te doen, en waarschynlyk zou ik dáár geslaagd wezen in myn pogingen om alles tot klaarheid te brengen.	stern
3814	Het verzuim eener afschryving by-voorbeeld van naar _Mandhéling	stern
3815	_ gezonden gelden--je weet	stern
3816	, Verbrugge, dat de troepen in 't binnenland uit de Natalsche kas worden betaald--of iets dergelyks, dat me hoogstwaarschynlyk terstond zou gebleken	stern
3817	als ik onderzoek had kunnen doen	stern
3818	op de plaats zelf, had misschien tot die verdrietige fouten aanleiding gegeven.	stern
3819	Maar de generaal wilde my niet naar _Natal_ laten vertrekken.	stern
3820	Deze weigering deed my te meer letten op 't vreemde der wyze waarop die beschuldiging van ontrouw tegen my was ingebracht.	stern
3821	Waarom toch was ik van _	stern
3822	Natal_ onverwachts overgeplaatst, en wel onder verdenking van ontrouw?	stern
3823	Waarom deelde men my dit onteerend vermoeden eerst mede, toen ik ver van de plaats was waar ik gelegenheid zou gehad hebben my te verantwoorden?	stern
3824	En bovenal, waarom tegen my die zaken zoo terstond in het ongunstigst daglicht gesteld, in tegenspraak met de aangenomen gewoonte en de billykheid?	stern
3825	 Voor ik nog al die aanmerkingen, zoo goed me zonder archief of mondelinge inlichtingen mogelyk was, beantwoord had, vernam ik zydelings dat de Generaal zoo verstoord op me was:	stern
3826	"""_omdat ik hem te Natal zoo gekontrarieerd had, waaraan ik dan ook, voegde men er by, zeer verkeerd had gedaan_."""	stern
3827	Toen ging er een licht voor my op.	stern
3828	Ja, ik had hem gekontrarieerd, maar in 't naïf denkbeeld dat hy me daarom achten zou!	stern
3829	Ik hàd hem gekontrarieerd, maar by zyn vertrek had niets me doen gissen dat hy daarover verstoord was!	stern
3830	Dom genoeg had ik de gunstige overplaatsing naar _Padang	stern
3831	"_, aangenomen als een bewys dat hy myn ""kontrarieeren"" schoon gevonden had."	stern
3832	Ge zult zien, hoe weinig ik hem toen kende.	stern
3833	Maar zoodra ik vernam dat dit de oorzaak was van de scherpte waarmee men myn geldelyke administratie beoordeeld had, was ik in vrede met myzelf.	stern
3834	Ik beantwoordde punt voor punt zoo goed	stern
3835	"ik kon, en eindigde myn brief--ik bezit daarvan nog de minuut--met de woorden:  ""_"	stern
3836	Ik heb de op myn administratie gevallen aanmerkingen, zoo goed het my zonder archief of lokale nasporing mogelyk was, beantwoord.	stern
3837	Ik verzoek Uhoogedelgestrenge my van alle welwillende konsideratiën te verschoonen.	stern
3838	Ik ben jong, en onbeduidend in-vergelijking, met de macht der heerschende begrippen waartegen myn principes me noodzaken optestaan, maar blijf niettemin trotsch op myn zedelyke onafhankelykheid, trotsch op myn eer_.	stern
3839	"""  Den volgenden dag was ik gesuspendeerd wegens ""ontrouwe administratie."	stern
3840	""" Den Officier van justitie--we zeiden nog _fiskaal_ in dien tyd--werd gelast omtrent my ""ambt en plicht"" te betrachten."	stern
3841	En zoo stond ik dus daar te _Padang	stern
3842	, nauw drie-en-twintig jaren oud, en staarde de toekomst aan, die my eerloosheid brengen zou!	stern
3843	Men raadde my aan, me te beroepen op myn jonge jaren--ik was nog onmondig toen de voorgegeven vergrypen hadden plaats gehad--maar dit wilde ik niet.	stern
3844	Ik had immers reeds te veel gedacht en geleden, en ... ik durf zeggen:	stern
3845	te veel reeds gewerkt, dan dat ik me verschuilen zou achter myn jeugd.	stern
3846	Ge ziet uit het zoo-even aangehaald slot van dien brief, dat ik niet wilde behandeld zyn als een kind, ik die te _	stern
3847	Natal_ tegenover den generaal myn plicht had gedaan als een man.	stern
3848	En tevens kunt ge uit dien brief zien hoe ongegrond de beschuldiging was, die men tegen my inbracht.	stern
3849	Waarlyk, wie schuldig is aan lage vergrypen, schryft anders!	stern
3850	Men nam me niet gevangen, en dit had toch moeten geschieden als het ernst ware geweest met die krimineele verdenking.	stern
3851	Misschien echter was dit schynbaar verzuim niet zonder grond.	stern
3852	Den gevangene immers is men onderhoud en voedsel schuldig.	stern
3853	Daar ik _Padang_ niet verlaten kon, was ik in werkelykheid tòch een gevangene, maar een gevangene zonder dak en zonder brood.	stern
3854	Ik had herhaaldelyk, doch telkens zonder baat, aan den Generaal geschreven dat hy myn vertrek van _Padang_ niet beletten mòcht, want dat, al ware ik schuldig aan 't allerergste, geen misdaad mocht gestraft worden met _hongerlyden	stern
3855	 Nadat de rechtsraad, die blykbaar met de zaak verlegen was, den uitweg had gevonden zich onbevoegd te verklaren, omdat vervolgingen wegens misdryf in dienstbetrekking, niet mogen plaats hebben dan op machtiging van de Regeering te _Batavia_, hield my de generaal, zooals ik zeide, negen maanden te _Padang	stern
3856	Hy ontving eindelyk van-hooger-hand	stern
3857	me naar _Batavia_ te laten vertrekken.	stern
3858	 Toen ik een paar jaren daarna wat geld had--beste Tine, _jy_ hadt het me gegeven!--betaalde ik eenige duizenden guldens om de Natalsche kasrekeningen van 1842 en 1843 effen te maken, en toen zeide my iemand[103] die geacht kon worden de Regeering van Nederlandsch-Indie voortestellen:	stern
3859	"""dat had ik in uw plaats niet gedaan ..."	stern
3860	ik zou een wissel op de eeuwigheid gegeven hebben.	stern
3861	""" _Ainsi va le monde!"	stern
3862	_  * * * * *  	stern
3863	Juist wilde Havelaar een aanvang maken met het verhaal dat zyn gasten van hem wachtten, en dat ophelderen zou waarin en waarom hy den Generaal Vandamme te _	stern
3864	"Natal_ zoo ""gekontrarieerd"" had, toen mevrouw Slotering zich in de voorgalery van haar woning vertoonde"	stern
3865	, en den politie-oppasser wenkte, die naast Havelaars huis op een bank zat.	stern
3866	Deze begaf zich tot haar, en riep daarop iets tot een man die zoo-even het erf betreden had, waarschynlyk met het doel om zich naar de keuken te begeven die achter 't huis gelegen was.	stern
3867	Ons gezelschap zou hierop waarschynlyk niet gelet hebben, wanneer niet Tine dien middag aan tafel gezegd had dat mevrouw Slotering zoo schuw was, en een soort van toezicht scheen uitteoefenen over ieder die 't erf betrad.	stern
3868	Men zag den man die door den oppasser geroepen was, tot haar gaan, en 't scheen wel dat ze hem in een verhoor nam dat niet in zyn voordeel afliep.	stern
3869	Althans hy wendde zyn schreden en liep naar-buiten terug.	stern
3870	Spyt me wel, zei Tine.	stern
3871	Dat was misschien iemand die kippen te-koop had, of groente.	stern
3872	Ik heb nog niets in huis.	stern
3873	 --Wel, laat dan daartoe maar iemand uitzenden, antwoordde Havelaar.	stern
3874	Je weet dat inlandsche dames gaarne gezag oefenen.	stern
3875	Haar man was vroeger de eerste persoon hier, en hoe weinig een adsistent-resident eigenlyk beduidt, in zyn afdeeling is hy een kleine koning:	stern
3876	zy is nog niet gewoon aan de onttrooning.	stern
3877	Laat ons die arme vrouw dit klein genoegen niet ontnemen.	stern
3878	Houd je maar alsof je 't niet bemerkte.	stern
3879	 Dit nu viel Tine niet zwaar:	stern
3880	_zy_ hield niet van gezag.	stern
3881	Een uitweiding is hier noodig, en zelfs wil ik eens uitweiden over uitweidingen.	stern
3882	Het valt een schryver soms niet gemakkelyk, juist doortezeilen tusschen de twee klippen van het te-veel of te-weinig, en deze moeielykheid wordt te grooter als men toestanden beschryft, die den lezer verplaatsen moeten op onbekenden bodem.	stern
3883	Er is een te nauw verband tusschen plaatsen en gebeurtenissen, dan dat men de beschryving van die plaatsen geheel zou kunnen ontberen, en 't vermyden de beide klippen waarop ik doelde, wordt dubbel moeielyk voor iemand die Indie tot tooneel zyner vertelling gekozen heeft.	stern
3884	Want waar een schryver die europesche toestanden behandelt, veel zaken als bekend kan veronderstellen, moet hy die zyn stuk in Indie spelen laat, zich gedurig vragen of de niet-Indische lezer deze of gene omstandigheid juist opvatten zal?	stern
3885	"Wanneer de europesche lezer zich mevrouw Slotering voorstelt als ""logeerende"" by de Havelaars, zooals dit zou plaats-vinden in Europa, moet het hem onbegrypelyk voorkomen dat ze niet tegenwoordig was by"	stern
3886	't gezelschap dat de koffi gebruikte in de voorgalery.	stern
3887	Wel heb ik reeds gezegd dat zy een afzonderlyk huis bewoonde, doch tot juist begrip hiervan en tevens van latere gebeurtenissen, is 't inderdaad noodig dat ik hem Havelaars huis en erf eenigszins doe kennen.	stern
3888	De beschuldiging die zoo vaak wordt ingebracht tegen den grooten meester die den _Waverley_ schreef, dat hy dikwyls van 't geduld zyner lezers misbruik maakt door te veel bladzyden aan plaatsbeschryving te wyden, komt me ongegrond voor, en ik geloof dat men zich tot het beoordeelen van de juistheid eener zoodanige aanmerking, eenvoudig de vraag hebbe voorteleggen:	stern
3889	was deze beschryving noodig tot juist opvatten van den indruk dien de schryver u wilde meedeelen?	stern
3890	Zoo ja, men duide dan hèm niet ten-kwade dat hy van u de moeite verwacht te _	stern
3891	_ wat hy zich de moeite gaf te _schryven	stern
3892	Zoo neen, dan werpe men 't boek weg.	stern
3893	Want de schryver die ledig genoeg van hoofd is, om _zonder noodzaak_ topografie te geven voor denkbeelden, zal zelden de moeite van 't lezen waard zyn, ook daar waar ten-laatste zyn plaatsbeschryving een eind neemt.	stern
3894	Maar men vergete niet dat het oordeel van den lezer over 't al of niet noodzakelyke eener afwyking, dikwyls valsch is, omdat hy vóór de katastrofe niet weten kan wat al of niet vereischt wordt tot geleidelyke ontwikkeling der toestanden.	stern
3895	En wanneer hy nà de katastroof 't boek weder opneemt--van boeken die men slechts éénmaal leest, spreek ik niet--en zelfs dan nog meent dat deze of gene afwyking wel had kunnen gemist worden zonder schade voor den indruk van 't geheel, blyft het altyd de vraag of hy van 't geheel denzelfden indruk zou verkregen hebben, wanneer niet de schryver op meer of min kunstige wyze hem daartoe gebracht had, juist door de afwykingen die den oppervlakkig oordeelenden lezer overtollig voorkomen.	stern
3896	 Meent ge dat Amy Robsart's dood	stern
3897	U zoo treffen zou, als ge vreemdeling waart geweest in de hallen van Kenilworth?	stern
3898	En gelooft ge dat er geen verband is--verband door tegenstelling--tusschen de ryke kleeding waarin de onwaardige Leicester zich aan haar vertoonde, en de zwartheid zyner ziel?	stern
3899	Gevoelt ge niet dat	stern
3900	Lester--ieder weet dit, die den man kent uit andere bronnen dan uit den roman alleen--dat hy oneindig lager stond dan hy geschetst wordt in den _Kenilworth_?	stern
3901	Maar de groote romanschryver die liever boeide door kunstige rangschikking van kleuren dan door grofheid van kleur, achtte het beneden zich zyn penseel te doopen in al het slyk en in al het bloed dat er kleefde aan den onwaardigen gunsteling van Elizabeth.	stern
3902	Hy wilde slechts één stip aanwyzen in den poel van vuil, maar verstond het, zulke stippen te doen in 't oog vallen door de tinten die hy in zyn onsterfelyke geschriften daarnáást legde.	stern
3903	Wie nu al dat daarnaast gelegde als overtollig meent te kunnen verwerpen, verliest geheel uit het oog dat men dan, om effekt te-weeg te brengen, zou moeten overgaan tot de school die sedert 1830 zoolang in Frankryk gebloeid heeft, schoon ik ter-eere van dat land zeggen moet dat de schryvers die in dit opzicht het meest zondigden tegen den goeden smaak, juist in 't buitenland, en niet in Frankryk zelf, den grootsten opgang maakten.	stern
3904	Die school--ik hoop en geloof dat ze uitgebloeid heeft--vond het gemakkelyk met volle hand te grypen in plassen van bloed, en daarmee groote kladden te werpen op de schildery, dat men die zien zou in de verte!	stern
3905	Ze zyn dan ook met minder inspanning te schilderen, die ruwe strepen van rood en zwart, dan de fyne trekken te penseelen die er staan in den kelk eener lelie.	stern
3906	Dáárom dan ook koos die school meestal koningen tot helden van haar verhalen, liefst uit den tyd toen de volkeren nog onmondig waren.	stern
3907	Zie, de droefheid des konings vertaalt men op 't papier in volksgehuil ...	stern
3908	_zyn_ toorn biedt den schryver gelegenheid tot het dooden van duizenden op 't slagveld ...	stern
3909	_zyn_ fouten geven ruimte tot het schilderen van hongersnood en pest ... dat alles geeft werk aan grove penseelen!	stern
3910	Als ge niet getroffen zyt door de stomme akeligheid van een lyk dat daar ligt, er is plaats in myn verhaal voor een slachtoffer dat nog stuiptrekt en gilt!	stern
3911	Hebt ge niet geweend by die moeder, vruchteloos zoekend naar haar kind ... wèl, ik toon u een andere moeder die haar kind ziet vierendeelen!	stern
3912	Bleeft ge ongevoelig by den marteldood van dien man ...	stern
3913	ik vermenigvuldig uw gevoel honderdmalen door negen-en-negentig andere mannen te laten martelen naast hem!	stern
3914	Zyt ge verstokt genoeg om niet te yzen	stern
3915	by 't zien van den soldaat die in een belegerde vesting uit honger zyn linkerarm verslindt ...	stern
3916	"Ik stel u voor, te kommandeeren: ""rechts en links, formeert den kring!"	stern
3917	Ieder ete den linkerarm op van zyn rechternevenman ... marsch!	stern
3918	Ja, zóó gaat de kunst-akeligheid over in zotterny ... wat ik in 't voorbygaan bewyzen	stern
3919	toch zou men vervallen door te spoedig een schryver te veroordeelen, die u geleidelyk wilde voorbereiden op zyn katastroof zònder zyn toevlucht te nemen tot die schreeuwende kleuren.	stern
3920	Het gevaar evenwel aan den anderen kant is nòg grooter.	stern
3921	Ge veracht de pogingen der grove letterkunde die met zoo ruwe wapenen op uw gevoel meent te moeten instormen, maar ... als de schryver in 't ander uiterste vervalt, als hy zondigt door _te veel_ afwyking van de hoofdzaak, door _te veel_ penseel-gemanierdheid, dan is uw toorn nog sterker, en te-recht.	stern
3922	Want dan heeft hy u verveeld, en dit is onvergeeflyk.	stern
3923	Wanneer wy tezamen wandelen, en ge wykt telkens af van den weg, en roept my in 't kreupelhout, alleen met het doel om de wandeling te rekken, vind ik dit onaangenaam, en neem me voor, in 't vervolg alleen te gaan.	stern
3924	Maar als ge me daar een plant weet aantewyzen die ik niet kende, of waaraan voor my iets te zien valt dat vroeger myn aandacht ontsnapte ... als ge my van-tyd tot-tyd een bloem toont, die ik gaarne pluk en meedraag in 't knoopsgat, dan vergeef ik u dat afwyken van den weg, ja, ik ben er dankbaar voor.	stern
3925	En, zelfs zonder bloem of plant, zoodra ge my ter-zyde roept om me door 't geboomte heen het pad te wyzen, dat we straks zullen betreden, doch dat nu nog verre voor ons ligt in de diepte, en als een nauw merkbaar streepje zich slingert door 't veld daar-beneden ... ook dan neem ik u de afwyking niet euvel.	stern
