sentences	label
" Het heette dat hy uit vriendschap of medelyden de zaak van dien kontroleur, tegen beter weten aan, in een valsch daglicht had gesteld.  	stern
Ik heb de stukken die deze zaak betreffen, niet gelezen, maar ik weet dat de adsistent-resident niet in de minste betrekking met dien kontroleur stond, hetgeen reeds hieruit blykt dat men juist _hem_ had gekozen om die zaak te onderzoeken.	stern
Ik weet voorts dat hy een achtenswaardig persoon was, en dat ook de Regeering hem hiervoor hield, hetgeen blykt uit het vernietigen der suspensie, nadat de zaak elders dan op Sumatra's Westkust onderzocht was.	stern
Ook die kontroleur is later geheel in zyn eer hersteld geworden.	stern
Het was hun suspensie die my 't puntdicht ingaf, dat ik op de ontbyttafel van den generaal liet neerleggen door iemand die toen by hem, vroeger by my in dienst was.  	stern
Het wandlend schorsbesluit dat schorsend ons regeert, Jan Schors-al, Gouverneur, de weerwolf onzer dagen,	stern
Had zyn geweten zelf met vreugd gesuspendeerd...	stern
Als 't niet voor langen tyd finaal reeds ware ontslagen.  	stern
Havelaar, ik vind dat zoo-iets niet te pas kwam, zei Duclari.  	stern
... maar ik moest toch _iets_ doen!	stern
Verbeeld je dat ik geen geld had, niets ontving, en van-dag tot-dag vreesde te sterven van honger, wat dan ook naby genoeg geweest is.	stern
Ik had weinig of geen betrekkingen op _Padang_, en bovendien, ik had den generaal geschreven dat _hy_ verantwoordelyk was indien ik omkwam van ellende, en dat ik van niemand hulp zou aannemen.	stern
In de binnenlanden waren er die, vernemende hoe 't met my gesteld was, my uitnoodigden ten hunnent te komen, maar de generaal verbood dat men my daarheen een pas zou geven.	stern
Naar Java vertrekken mocht ik ook niet.	stern
Overal elders had ik me kunnen redden, en misschien ook dÃ¡Ã¡r als men niet zoo bevreesd ware geweest voor den machtigen generaal.	stern
Het scheen zyn plan te zyn my te laten verhongeren.	stern
Dat heeft negen maanden geduurd!  	stern
hoe hebt ge u zoolang in 't leven gehouden?	stern
Of had de generaal vÃ©	stern
l kalkoenen!  	stern
Maar dit hielp me niet ...	stern
zoo-iets doet men maar Ã©	stern
ns, niet waar?	stern
Wat ik gedurende dien tyd uitrichtte?	stern
Och ... ik maakte verzen, schreef komedies ...	stern
en zoo al voort.  	stern
--En was daarvoor op _	stern
ryst te-koop?  	stern
--Neen, maar die heb ik er ook niet voor gevraagd.	stern
Ik zeg liever niet hoe ik geleefd	stern
]  Tine drukte hem de hand, _	stern
zy_ wist het.  	stern
--Ik heb een paar regels gelezen, die ge in die dagen zoudt geschreven hebben achter op een kwitantie, zei Verbrugge.  	stern
--Ik weet wat je bedoelt.	stern
Die regels schetsen myn pozitie.	stern
Er bestond in die dagen een tydschrift, _de Kopiist_, waarop ik inteekenaar was.	stern
Het stond onder de bescherming van de Regeering--de redakteur was ambtenaar by de algemeene Sekretarie[102]--en hierom werden de inteekeningsgelden in 's lands kas gestort.	stern
Men bood my een kwitantie van twintig gulden aan.	stern
Daar nu dit geld op de bureaux van den Gouverneur moest worden verhandeld, en dus de kwitantie, als zy onbetaald bleef, die bureaux te passeeren had om te worden teruggezonden naar Batavia, maakte ik van die gelegenheid gebruik om achter op dat stuk te protesteeren tegen myn armoede:  Vingt-florins	stern
... quel trÃ©	stern
Adieu, littÃ©	stern
rature, Adieu, Copiste, adieu!	stern
Je meurs de faim, de froid, d'ennui et de chagrin, Vingt florins font pour moi deux mois de nourriture!	stern
Si j'avais vingt florins je serais mieux chaussÃ©, Mieux nourri, mieux logÃ©, j'en ferais bonne chÃ¨re	stern
Il faut vivre avant tout, soit vie de misÃ¨re: Le crime fait la honte, et non la pauvretÃ©!  	stern
Maar toen ik later te Batavia by de redaktie van den _	stern
myn twintig gulden kwam brengen, was ik niets schuldig.	stern
Het schynt dat de generaal zelf dat geld voor my betaald heeft, om niet gedwongen te zyn die geillustreerde kwitantie terug te zenden naar Batavia.  	stern
--Maar wat deed hy na 't ... na 't ...	stern
wegnemen van dien kalkoen?	stern
't Was toch ... een diefstal!	stern
En na dat epigram?  	stern
strafte me vreeselyk!	stern
Wanneer hy my voor die zaken had laten terechtstaan als schuldig aan oneerbiedigheid jegens den Gouverneur van Sumatra's Westkust, hetgeen in die dagen met een beetje goeden wil had kunnen worden uitgelegd als "_pooging, tot ondermyning van 't nederlandsch gezag, en aanhitsing, tot opstand_" of aan "_diefstal op den publieken weg	stern
_" zou hy getoond hebben een goedhartig mensch te zyn.	stern
Maar neen, hy strafte me beter ... akelig!	stern
Aan den man die op de kalkoenen passen moest, liet hy gelasten voortaan een anderen weg te kiezen.	stern
En myn puntdicht ...	stern
t is nog erger zeide _	stern
niets_, en deed _niets_!	stern
Ziet ge, dit was wreed!	stern
Hy gunde me niet het minste martelaars-air, ik werd niet belangwekkend door vervolging, en mocht niet ongelukkig wezen door verregaande geestigheid!	stern
O, Duclari ... o, Verbrugge ...	stern
't was om eens-voor-al te walgen van puntdichten en kalkoenen!	stern
Zo weinig aanmoediging dooft de vlam van 't genie uit tot de laatste vonk ...	stern
ik heb 't nooit weer gedaan!     	stern
--En mag men nu weten waarom ge eigenlyk gesuspendeerd waart?	stern
vroeg Duclari.  	stern
--O ja, gaarne!	stern
Want daar ik alles wat ik u hiervan te zeggen heb, voor wÃ¡Ã¡r geven en zelfs nog gedeeltelyk bewyzen kan, zult ge daaruit zien dat ik niet lichtvaardig handelde toen ik myn verhaal over dat vermiste kind, de praatjes van _	stern
Padang_ niet verwierp als volstrekt ongerymd.	stern
Men zal ze zeer geloofbaar vinden, zoodra men onzen	stern
generaal leert kennen in de zaken die _my_ betreffen.  	stern
Er waren dan in myn kasrekening te _Natal	stern
_ onnauwkeurigheden en verzuimen.	stern
Ge weet hoe elke onnauwkeurigheid op nadeel uitloopt:	stern
nooit heeft men door slordigheid geld over.	stern
De chef van de komptabiliteit te _Padang_--die nu juist myn byzondere vriend niet was--beweerde dat er duizenden te-kort kwamen.	stern
Maar let wel dat men my, zoolang ik te _	stern
_ was, daarop niet had opmerkzaam gemaakt.	stern
Geheel onverwachts ontving ik een overplaatsing naar de Padangsche bovenlanden.	stern
Je weet, Verbrugge, dat op Sumatra een plaatsing in de bovenlanden van _Padang_ als voordeeliger en aangenamer wordt beschouwd dan in de noordelyke residentie.	stern
Daar ik nog slechts weinig maanden vroeger den Gouverneur by my had gezien--straks zult ge hooren waarom, en hoe?--en omdat er gedurende zyn verblyf te _Natal_, en zelfs in myn huis, zaken waren voorgevallen waarin ik meende my al zeer flink gedragen te hebben, nam ik die overplaatsing als een gunstige onderscheiding op, en vertrok van _Natal_ naar _Padang_.	stern
Ik deed de reis met een fransch schip, de _Baobab_ van Marseille, dat te Atjeh peper had ingeladen, en ... natuurlyk te _Natal_ "gebrek had aan drinkwater.	stern
" Zoodra ik te _	stern
Padang_ aankwam, met het doel vandaar terstond naar de binnenlanden te vertrekken, wilde ik volgens gebruik en plicht den Gouverneur bezoeken, maar hy liet me zeggen dat hy me niet ontvangen kon, en tevens dat ik myn vertrek naar myn nieuwe standplaats moest uitstellen tot nader bevel.	stern
Ge begrypt dat ik hierover zeer verwonderd was, te-meer daar hy te _	stern
Natal_ my verlaten had in een stemming die me deed meenen nogal goed by hem aangeschreven te staan.	stern
Ik had slechts weinig kennissen te _	stern
Padang_, maar van deze weinigen vernam ik--of liever ik bemerkte het aan hen--dat de generaal zeer verstoord op me was.	stern
Ik zeg dat ik 't _bemerkte_ omdat op een buitenpost als _	stern
, de welwillendheid van velen dienen kon als graadmeter der genade die men gevonden had in de oogen des Gouverneurs.	stern
Ik gevoelde dat er een storm in aantocht was, zonder te weten uit welken hoek de wind komen zou.	stern
Daar ik geld noodig had, verzocht ik dezen en genen me daarmee te-hulp te komen, en ik stond werkelyk verbaasd dat men my overal een weigerend antwoord gaf.	stern
Padang_, niet minder dan elders in Indie, waar over 't geheel het krediet een zelfs _te_ groote rol speelt, was de stemming op dat stuk anders vry ruim.	stern
Men zou in elk ander geval met genoegen eenige honderden guldens hebben voorgeschoten aan een kontroleur die op reis was en tegen verwachting ergens werd opgehouden.	stern
Doch my weigerde men alle hulp.	stern
Ik drong by sommigen op 't noemen der oorzaken van dit wantrouwen aan, en _	stern
de fil en aiguille_ kwam ik eindelyk te weten dat men in myn geldelyk beheer te _Natal	stern
_ fouten en verzuimen had ontdekt, die me verdacht maakten van ontrouwe administratie.	stern
Dat er fouten in myn administratie waren, bevreemdde me volstrekt niet.	stern
Juist het tegendeel zou me verwonderd hebben, maar wel vond ik 't zonderling dat de Gouverneur, die persoonlyk getuige was geweest hoe ik gedurig ver van myn bureau had te kampen gehad met de ontevredenheid der bevolking en aanhoudende pogingen tot opstand ...	stern
dat hy die zelf my geprezen had over wat hy "kordaatheid" noemde, aan de ontdekte fouten den naam geven kon van ontrouw of oneerlykheid.	stern
Niemand beter toch dan hy kon weten	stern
dat er in deze zaken nooit spraak kon zyn van iets anders dan van _force	stern
majeure_.  	stern
En, al loochende men deze _force majeure_, al wilde men my verantwoordelyk stellen voor fouten die begaan waren op oogenblikken dat ik--in levensgevaar dikwyls!--ver van de kas en wat er naar geleek, het beheer daarvan moest toevertrouwen aan anderen, al zou men eischen dat ik, het eene doende, het andere niet had mogen nalaten, dan nÃ²g zou ik alleen schuldig geweest zyn aan een slordigheid die niets gemeens had met "ontrouw.	stern
" Er bestonden bovendien, in die dagen vooral, talryke voorbeelden dat de Regeering deze moeielykheid der pozitie van de ambtenaren op Sumatra inzag, en 't scheen dan ook in grondbeginsel aangenomen	stern
by zulke gelegenheden iets door de vingers te zien.	stern
Men vergenoegde zich met van de betrokken ambtenaren de terugbetaling van 't ontbrekende te vorderen, en er moesten al zeer duidelyke bewyzen zyn voor men 't woord "ontrouw" uitsprak of zelfs daaraan dacht.	stern
Dit was dan ook zÃ³Ã³ als regel aangenomen, dat ik te _Natal_ den Gouverneur zelf gezegd had	stern
bevreesd te zyn dat ik, na 't onderzoeken van myn verantwoording op de bureaux te _	stern
Padang_ veel zou te betalen hebben, waarop hy schouder-ophalend antwoordde:	stern
"och ... die geldzaken!	stern
" als gevoelde hyzelf dat het mindere voor 't meerdere wyken moest.  	stern
Nu erken ik dat geldzaken gewichtig zyn.	stern
Maar hoe gewichtig ook, ze waren in dit geval onderschikt aan andere takken van zorg en bezigheid.	stern
Als er door slordigheid of verzuim eenige duizenden te-kort waren in myn beheer, noem ik dit _op-zichzelf_ geen kleinigheid.	stern
Maar als deze duizenden ontbraken ten-gevolge van myn gelukte pogingen om den opstand te voorkomen, die de landstreek van _MandhÃ©	stern
ling_ dreigde in vuur en vlam te zetten, en de Atjinezen te doen terugkeeren in de oorden waaruit wy hen pas met veel opoffering van geld en volk hadden verjaagd, dan vervalt het gewicht van zoodanig te-kort, en 't werd zelfs reeds eenigszins onbillyk de terugbetaling daarvan opteleggen aan iemand die oneindig grooter belangen gered had.  	stern
En toch had ik vrede met zoodanige terugbetaling.	stern
Want door die niet te vorderen, zou men een te wyde deur openstellen voor oneerlykheid.  	stern
Na dagen toevens--ge begrypt in welke stemming!--ontving	stern
ik van de sekretarie des Gouverneurs een brief, waarin men my te kennen gaf dat ik van ontrouw werd verdacht gehouden, met last my te verantwoorden op een tal van aanmerkingen die er gevallen waren op myn beheer.	stern
Enkelen daarvan kon ik terstond ophelderen.	stern
Voor anderen evenwel had ik inzage van zekere stukken noodig, en vooral was 't voor my van belang die zaken natesporen te _Natal	stern
_ zelf, om by myn geÃ	stern
«mployeerden naar de oorzaken der gevonden verschillen onderzoek te doen, en waarschynlyk zou ik dÃ¡Ã¡r geslaagd wezen in myn pogingen om alles tot klaarheid te brengen.	stern
Het verzuim eener afschryving by-voorbeeld van naar _	stern
ling_ gezonden gelden--je weet, Verbrugge, dat de troepen in 't binnenland uit de Natalsche kas worden betaald--of iets dergelyks, dat me hoogstwaarschynlyk terstond zou gebleken zyn als ik onderzoek had kunnen doen op de plaats zelf, had misschien tot die verdrietige fouten aanleiding gegeven.	stern
Maar de generaal wilde my niet naar _Natal_ laten vertrekken.	stern
Deze weigering deed my te meer letten op 't vreemde der wyze waarop die beschuldiging van ontrouw tegen my was ingebracht.	stern
Waarom toch was ik van _Natal_ onverwachts overgeplaatst, en wel onder verdenking van ontrouw?	stern
Waarom deelde men my dit onteerend vermoeden eerst mede, toen ik ver van de plaats was waar ik gelegenheid zou gehad hebben my te verantwoorden?	stern
En bovenal, waarom tegen my die zaken zoo terstond in het ongunstigst daglicht gesteld, in tegenspraak met de aangenomen gewoonte en de billykheid?  	stern
Voor ik nog al die aanmerkingen	stern
, zoo goed me zonder archief of mondelinge inlichtingen mogelyk was, beantwoord had, vernam ik zydelings dat de Generaal zoo verstoord op me was:	stern
_omdat ik hem te Natal zoo gekontrarieerd had, waaraan ik dan ook, voegde men er by, zeer verkeerd had gedaan_."  	stern
Toen ging er een licht voor my op.	stern
Ja, ik had hem gekontrarieerd, maar in 't naÃ¯f denkbeeld dat hy me daarom achten zou!	stern
Ik hÃ d hem gekontrarieerd, maar by zyn	stern
vertrek had niets me doen gissen dat hy daarover verstoord was!	stern
Dom genoeg had ik de gunstige overplaatsing naar _	stern
Padang_, aangenomen als een bewys dat hy myn "kontrarieeren" schoon gevonden had.	stern
Ge zult zien, hoe weinig ik hem toen kende.  	stern
ik vernam dat dit de oorzaak was van de scherpte waarmee men myn geldelyke administratie beoordeeld had, was ik in vrede met myzelf.	stern
Ik beantwoordde punt voor punt	stern
ik kon, en eindigde myn brief--ik bezit daarvan nog de minuut--met de woorden:  	stern
Ik heb de op myn administratie gevallen aanmerkingen, zoo goed het my zonder archief of lokale nasporing	stern
mogelyk was, beantwoord.	stern
Ik verzoek Uhoogedelgestrenge my van alle welwillende konsideratiÃ«n te verschoonen.	stern
Ik ben jong, en onbeduidend in-vergelijking, met de macht der heerschende begrippen waartegen myn principes me noodzaken optestaan, maar blijf niettemin trotsch op myn zedelyke onafhankelykheid, trotsch op myn eer_."  	stern
Den volgenden dag was ik gesuspendeerd wegens "ontrouwe administratie.	stern
" Den Officier van justitie--we zeiden nog _fiskaal_ in dien tyd--werd gelast omtrent my "ambt en plicht" te betrachten.  	stern
En zoo stond ik dus daar te _	stern
Padang_, nauw drie-en-twintig jaren oud, en staarde de toekomst aan, die my eerloosheid brengen zou!	stern
Men raadde my aan, me te beroepen op myn	stern
--ik was nog onmondig toen de voorgegeven vergrypen hadden plaats gehad--maar dit wilde ik niet.	stern
Ik had immers reeds te veel gedacht en geleden, en ... ik durf zeggen:	stern
te veel reeds gewerkt, dan dat ik me verschuilen zou achter myn jeugd.	stern
Ge ziet uit het zoo-even aangehaald slot van dien brief, dat ik niet wilde behandeld zyn als een kind, ik die te _Natal_	stern
tegenover den generaal myn plicht had gedaan als een man.	stern
En tevens kunt ge uit dien brief zien hoe ongegrond de beschuldiging was, die men tegen my inbracht.	stern
Waarlyk, wie schuldig is aan lage vergrypen, schryft anders!  	stern
Men nam me niet gevangen, en dit had toch moeten geschieden als het ernst ware geweest met die krimineele verdenking.	stern
Misschien echter was dit schynbaar verzuim niet zonder grond.	stern
Den gevangene immers is men onderhoud en voedsel schuldig.	stern
Padang_ niet verlaten kon, was ik in werkelykheid tÃ²ch een gevangene, maar een gevangene zonder dak en zonder brood.	stern
Ik had herhaaldelyk, doch telkens zonder baat, aan den Generaal geschreven dat hy myn vertrek van _	stern
Padang_ niet beletten mÃ²cht, want dat, al ware ik schuldig aan 't allerergste, geen misdaad mocht gestraft worden met _hongerlyden_.  	stern
Nadat de rechtsraad, die blykbaar met de zaak verlegen was, den uitweg had gevonden zich onbevoegd te verklaren, omdat vervolgingen wegens misdryf in dienstbetrekking, niet mogen plaats hebben dan op machtiging van de Regeering te _Batavia_, hield my de generaal, zooals ik zeide, negen maanden te _	stern
Hy ontving eindelyk van-hooger-hand den last me naar _Batavia_ te laten vertrekken.  	stern
Toen ik een paar jaren daarna wat geld had--beste Tine, _jy_	stern
hadt het me gegeven!--betaalde ik	stern
eenige duizenden guldens om de Natalsche kasrekeningen van 1842 en 1843 effen te maken, en toen zeide my iemand[103] die geacht kon worden de Regeering van Nederlandsch-Indie voortestellen:	stern
"dat had ik in uw plaats niet gedaan ...	stern
ik zou een wissel op de eeuwigheid gegeven hebben."	stern
va le monde!	stern
_  * *	stern
* * *  	stern
Juist wilde Havelaar een aanvang maken met het verhaal dat zyn gasten van hem wachtten, en dat ophelderen zou waarin en waarom hy den Generaal Vandamme te _Natal	stern
zoo "gekontrarieerd" had, toen mevrouw Slotering zich in de voorgalery van haar woning vertoonde, en den politie-oppasser wenkte, die naast Havelaars huis op een bank zat.	stern
Deze begaf zich tot haar, en riep daarop iets tot een man die zoo-even het erf betreden had, waarschynlyk met het doel om zich naar de keuken te begeven die achter 't huis gelegen was.	stern
Ons gezelschap zou hierop waarschynlyk niet gelet hebben, wanneer niet Tine dien middag aan tafel gezegd had dat mevrouw Slotering zoo	stern
schuw was, en een soort van toezicht scheen uitteoefenen over ieder die 't erf betrad.	stern
