	sentences	label	length	n_words	pos_tag	dependency	trigrams
2620	Havelaar knew this very well ; but he had never made use of this right, neither at Rankas-Betong, nor at Amboina, nor at Menado, nor at Natal.	stern	142	27	['ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'INTJ', 'VERB', 'ADV', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'PROPN', 'PUNCT', 'VERB', 'VERB', 'NOUN', 'PUNCT', 'X', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']	['amod', 'ROOT', 'amod', 'fixed', 'fixed', 'punct', 'nsubj', 'nsubj', 'ROOT', 'advmod', 'fixed', 'nmod', 'cc', 'conj', 'obl', 'punct', 'amod', 'det', 'obj', 'punct', 'conj', 'conj', 'appos', 'punct', 'conj', 'conj', 'obj', 'punct', 'conj', 'fixed', 'obj', 'punct']	[['Havelaar', 'knew', 'this'], ['knew', 'this', 'very'], ['this', 'very', 'well'], ['very', 'well', ';'], ['well', ';', 'but'], [';', 'but', 'he'], ['but', 'he', 'had'], ['he', 'had', 'never'], ['had', 'never', 'made'], ['never', 'made', 'use'], ['made', 'use', 'of'], ['use', 'of', 'this'], ['of', 'this', 'right,'], ['this', 'right,', 'neither'], ['right,', 'neither', 'at'], ['neither', 'at', 'Rankas-Betong,'], ['at', 'Rankas-Betong,', 'nor'], ['Rankas-Betong,', 'nor', 'at'], ['nor', 'at', 'Amboina,'], ['at', 'Amboina,', 'nor'], ['Amboina,', 'nor', 'at'], ['nor', 'at', 'Menado,'], ['at', 'Menado,', 'nor'], ['Menado,', 'nor', 'at'], ['nor', 'at', 'Natal.']]
2621	It shocked him to have his garden kept in good order as a fine for small errors, and he had often asked himself how the Government could permit stipulations to remain, of a nature to tempt the functionary to punish small excusable offences, not in proportion to the offences themselves, but in proportion to the condition or the extension of his estate.	stern	353	62	['X', 'X', 'X', 'X', 'NOUN', 'X', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'NOUN', 'PUNCT', 'X', 'X', 'AUX', 'VERB', 'NOUN', 'PRON', 'X', 'X', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'X', 'X', 'PUNCT', 'CCONJ', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'ADJ', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'VERB', 'ADP', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'CCONJ', 'X', 'ADV', 'PUNCT']	['mark', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'parataxis', 'obj', 'case', 'amod', 'obl', 'compound:prt', 'fixed', 'fixed', 'fixed', 'fixed', 'amod', 'punct', 'obj', 'nsubj', 'aux', 'ROOT', 'obj', 'xcomp', 'obl', 'fixed', 'fixed', 'punct', 'ROOT', 'nsubj', 'obj', 'fixed', 'punct', 'cc', 'cc', 'conj', 'det', 'fixed', 'case', 'fixed', 'nmod', 'fixed', 'fixed', 'obj', 'advmod', 'punct', 'parataxis', 'case', 'obl', 'fixed', 'fixed', 'fixed', 'nsubj', 'punct', 'parataxis', 'case', 'obl', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'cc', 'conj', 'fixed', 'punct']	[['It', 'shocked', 'him'], ['shocked', 'him', 'to'], ['him', 'to', 'have'], ['to', 'have', 'his'], ['have', 'his', 'garden'], ['his', 'garden', 'kept'], ['garden', 'kept', 'in'], ['kept', 'in', 'good'], ['in', 'good', 'order'], ['good', 'order', 'as'], ['order', 'as', 'a'], ['as', 'a', 'fine'], ['a', 'fine', 'for'], ['fine', 'for', 'small'], ['for', 'small', 'errors,'], ['small', 'errors,', 'and'], ['errors,', 'and', 'he'], ['and', 'he', 'had'], ['he', 'had', 'often'], ['had', 'often', 'asked'], ['often', 'asked', 'himself'], ['asked', 'himself', 'how'], ['himself', 'how', 'the'], ['how', 'the', 'Government'], ['the', 'Government', 'could'], ['Government', 'could', 'permit'], ['could', 'permit', 'stipulations'], ['permit', 'stipulations', 'to'], ['stipulations', 'to', 'remain,'], ['to', 'remain,', 'of'], ['remain,', 'of', 'a'], ['of', 'a', 'nature'], ['a', 'nature', 'to'], ['nature', 'to', 'tempt'], ['to', 'tempt', 'the'], ['tempt', 'the', 'functionary'], ['the', 'functionary', 'to'], ['functionary', 'to', 'punish'], ['to', 'punish', 'small'], ['punish', 'small', 'excusable'], ['small', 'excusable', 'offences,'], ['excusable', 'offences,', 'not'], ['offences,', 'not', 'in'], ['not', 'in', 'proportion'], ['in', 'proportion', 'to'], ['proportion', 'to', 'the'], ['to', 'the', 'offences'], ['the', 'offences', 'themselves,'], ['offences', 'themselves,', 'but'], ['themselves,', 'but', 'in'], ['but', 'in', 'proportion'], ['in', 'proportion', 'to'], ['proportion', 'to', 'the'], ['to', 'the', 'condition'], ['the', 'condition', 'or'], ['condition', 'or', 'the'], ['or', 'the', 'extension'], ['the', 'extension', 'of'], ['extension', 'of', 'his'], ['of', 'his', 'estate.']]
2622	The very idea, that he who was punished, even justly, might think that self-interest was hidden under the sentence pronounced, made him, where he was obliged to punish, always give preference to the system, otherwise very objectionable, of confinement.	stern	252	39	['X', 'X', 'X', 'PUNCT', 'NOUN', 'X', 'NOUN', 'AUX', 'NOUN', 'PUNCT', 'ADV', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'AUX', 'NOUN', 'NOUN', 'X', 'X', 'VERB', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'INTJ', 'AUX', 'ADV', 'X', 'X', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'X', 'X', 'X', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT']	['nsubj', 'fixed', 'fixed', 'punct', 'appos', 'fixed', 'fixed', 'cop', 'ROOT', 'punct', 'advmod', 'amod', 'punct', 'amod', 'amod', 'obl', 'nmod', 'cop', 'nmod', 'nsubj', 'compound:prt', 'fixed', 'acl', 'punct', 'conj', 'conj', 'punct', 'conj', 'nsubj', 'cop', 'advmod', 'case', 'obl', 'punct', 'parataxis', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'det', 'parataxis', 'fixed', 'punct', 'cc', 'conj', 'punct']	[['The', 'very', 'idea,'], ['very', 'idea,', 'that'], ['idea,', 'that', 'he'], ['that', 'he', 'who'], ['he', 'who', 'was'], ['who', 'was', 'punished,'], ['was', 'punished,', 'even'], ['punished,', 'even', 'justly,'], ['even', 'justly,', 'might'], ['justly,', 'might', 'think'], ['might', 'think', 'that'], ['think', 'that', 'self-interest'], ['that', 'self-interest', 'was'], ['self-interest', 'was', 'hidden'], ['was', 'hidden', 'under'], ['hidden', 'under', 'the'], ['under', 'the', 'sentence'], ['the', 'sentence', 'pronounced,'], ['sentence', 'pronounced,', 'made'], ['pronounced,', 'made', 'him,'], ['made', 'him,', 'where'], ['him,', 'where', 'he'], ['where', 'he', 'was'], ['he', 'was', 'obliged'], ['was', 'obliged', 'to'], ['obliged', 'to', 'punish,'], ['to', 'punish,', 'always'], ['punish,', 'always', 'give'], ['always', 'give', 'preference'], ['give', 'preference', 'to'], ['preference', 'to', 'the'], ['to', 'the', 'system,'], ['the', 'system,', 'otherwise'], ['system,', 'otherwise', 'very'], ['otherwise', 'very', 'objectionable,'], ['very', 'objectionable,', 'of'], ['objectionable,', 'of', 'confinement.']]
2623	And it was from this cause that little Max could not play in the garden, and that Tine had not so much pleasure from the flowers as she had anticipated on the day of her arrival at Rankas-Betong.	stern	195	38	['PROPN', 'X', 'AUX', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'X', 'PROPN', 'NOUN', 'X', 'X', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'X', 'X', 'X', 'AUX', 'VERB', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'AUX', 'X', 'X', 'X', 'X', 'CCONJ', 'ADV', 'NOUN', 'VERB', 'PROPN', 'PUNCT']	['nsubj', 'fixed', 'cop', 'amod', 'amod', 'amod', 'ROOT', 'nmod', 'flat', 'nmod', 'compound:prt', 'fixed', 'case', 'obl', 'nmod', 'punct', 'conj', 'fixed', 'fixed', 'aux', 'nmod', 'fixed', 'fixed', 'amod', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'det', 'fixed', 'fixed', 'fixed', 'cc', 'conj', 'nmod', 'nmod', 'nmod', 'punct']	[['And', 'it', 'was'], ['it', 'was', 'from'], ['was', 'from', 'this'], ['from', 'this', 'cause'], ['this', 'cause', 'that'], ['cause', 'that', 'little'], ['that', 'little', 'Max'], ['little', 'Max', 'could'], ['Max', 'could', 'not'], ['could', 'not', 'play'], ['not', 'play', 'in'], ['play', 'in', 'the'], ['in', 'the', 'garden,'], ['the', 'garden,', 'and'], ['garden,', 'and', 'that'], ['and', 'that', 'Tine'], ['that', 'Tine', 'had'], ['Tine', 'had', 'not'], ['had', 'not', 'so'], ['not', 'so', 'much'], ['so', 'much', 'pleasure'], ['much', 'pleasure', 'from'], ['pleasure', 'from', 'the'], ['from', 'the', 'flowers'], ['the', 'flowers', 'as'], ['flowers', 'as', 'she'], ['as', 'she', 'had'], ['she', 'had', 'anticipated'], ['had', 'anticipated', 'on'], ['anticipated', 'on', 'the'], ['on', 'the', 'day'], ['the', 'day', 'of'], ['day', 'of', 'her'], ['of', 'her', 'arrival'], ['her', 'arrival', 'at'], ['arrival', 'at', 'Rankas-Betong.']]
2624	Of course, this and suchlike small misfortunes had no influence on the minds of a family that possessed so much material to procure itself a happy domestic life ; and it was not to be ascribed to these trifles when Havelaar sometimes entered with a clouded brow,  after his return from an excursion, or after having listened to some one who had asked to speak to him.	stern	367	68	['CCONJ', 'ADJ', 'PUNCT', 'ADJ', 'X', 'NOUN', 'NOUN', 'NOUN', 'AUX', 'X', 'X', 'X', 'X', 'X', 'CCONJ', 'X', 'X', 'X', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'X', 'ADJ', 'NOUN', 'PUNCT', 'X', 'X', 'AUX', 'X', 'X', 'X', 'X', 'X', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'ADJ', 'X', 'X', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'NOUN', 'X', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'X', 'ADJ', 'NOUN', 'VERB', 'X', 'X', 'ADJ', 'NOUN', 'AUX', 'X', 'X', 'X', 'X', 'X', 'PUNCT']	['mark', 'amod', 'punct', 'conj', 'punct', 'nmod', 'fixed', 'nsubj', 'aux', 'dep', 'nmod', 'fixed', 'fixed', 'fixed', 'cc', 'cc', 'conj', 'nsubj', 'nmod', 'punct', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'cc', 'conj', 'det', 'obj', 'punct', 'nsubj', 'nsubj', 'cop', 'fixed', 'fixed', 'fixed', 'fixed', 'det', 'amod', 'obl', 'parataxis', 'amod', 'advcl', 'nsubj', 'obj', 'cc', 'conj', 'ROOT', 'punct', 'amod', 'dep', 'nmod', 'advmod', 'advmod', 'case', 'obl', 'punct', 'nmod', 'fixed', 'obj', 'conj', 'nsubj', 'fixed', 'fixed', 'fixed', 'aux', 'ROOT', 'fixed', 'fixed', 'fixed', 'fixed', 'punct']	[['Of', 'course,', 'this'], ['course,', 'this', 'and'], ['this', 'and', 'suchlike'], ['and', 'suchlike', 'small'], ['suchlike', 'small', 'misfortunes'], ['small', 'misfortunes', 'had'], ['misfortunes', 'had', 'no'], ['had', 'no', 'influence'], ['no', 'influence', 'on'], ['influence', 'on', 'the'], ['on', 'the', 'minds'], ['the', 'minds', 'of'], ['minds', 'of', 'a'], ['of', 'a', 'family'], ['a', 'family', 'that'], ['family', 'that', 'possessed'], ['that', 'possessed', 'so'], ['possessed', 'so', 'much'], ['so', 'much', 'material'], ['much', 'material', 'to'], ['material', 'to', 'procure'], ['to', 'procure', 'itself'], ['procure', 'itself', 'a'], ['itself', 'a', 'happy'], ['a', 'happy', 'domestic'], ['happy', 'domestic', 'life'], ['domestic', 'life', ';'], ['life', ';', 'and'], [';', 'and', 'it'], ['and', 'it', 'was'], ['it', 'was', 'not'], ['was', 'not', 'to'], ['not', 'to', 'be'], ['to', 'be', 'ascribed'], ['be', 'ascribed', 'to'], ['ascribed', 'to', 'these'], ['to', 'these', 'trifles'], ['these', 'trifles', 'when'], ['trifles', 'when', 'Havelaar'], ['when', 'Havelaar', 'sometimes'], ['Havelaar', 'sometimes', 'entered'], ['sometimes', 'entered', 'with'], ['entered', 'with', 'a'], ['with', 'a', 'clouded'], ['a', 'clouded', 'brow,'], ['clouded', 'brow,', ''], ['brow,', '', 'after'], ['', 'after', 'his'], ['after', 'his', 'return'], ['his', 'return', 'from'], ['return', 'from', 'an'], ['from', 'an', 'excursion,'], ['an', 'excursion,', 'or'], ['excursion,', 'or', 'after'], ['or', 'after', 'having'], ['after', 'having', 'listened'], ['having', 'listened', 'to'], ['listened', 'to', 'some'], ['to', 'some', 'one'], ['some', 'one', 'who'], ['one', 'who', 'had'], ['who', 'had', 'asked'], ['had', 'asked', 'to'], ['asked', 'to', 'speak'], ['to', 'speak', 'to'], ['speak', 'to', 'him.']]
2625	We have heard from his speech to the chiefs that he would do his duty, that he would oppose injustice ; and at the same time, I hope that the reader may have seen from the conversations which I have communicated, that he certainly was a person capable of discovering and bringing to light what was hidden from others, or but dimly seen.	stern	336	63	['PRON', 'NOUN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'NOUN', 'X', 'X', 'X', 'PUNCT', 'NOUN', 'X', 'NOUN', 'ADJ', 'X', 'PUNCT', 'X', 'X', 'X', 'X', 'X', 'PUNCT', 'SYM', 'ADJ', 'NOUN', 'X', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'X', 'X', 'X', 'SYM', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'X', 'NOUN', 'AUX', 'X', 'X', 'NOUN', 'CCONJ', 'NOUN', 'X', 'X', 'X', 'X', 'ADJ', 'AUX', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'X', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']	['nsubj', 'advmod', 'ROOT', 'ROOT', 'amod', 'nsubj', 'det', 'fixed', 'fixed', 'ROOT', 'ROOT', 'fixed', 'case', 'fixed', 'fixed', 'punct', 'conj', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'parataxis', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'conj', 'fixed', 'fixed', 'fixed', 'fixed', 'amod', 'amod', 'nmod', 'ROOT', 'fixed', 'fixed', 'ROOT', 'ROOT', 'fixed', 'appos', 'punct', 'appos', 'parataxis', 'fixed', 'aux', 'cc', 'nmod', 'nsubj', 'cc', 'conj', 'appos', 'fixed', 'fixed', 'fixed', 'ROOT', 'cop', 'nsubj', 'amod', 'ROOT', 'punct', 'nmod', 'fixed', 'fixed', 'conj', 'punct']	[['We', 'have', 'heard'], ['have', 'heard', 'from'], ['heard', 'from', 'his'], ['from', 'his', 'speech'], ['his', 'speech', 'to'], ['speech', 'to', 'the'], ['to', 'the', 'chiefs'], ['the', 'chiefs', 'that'], ['chiefs', 'that', 'he'], ['that', 'he', 'would'], ['he', 'would', 'do'], ['would', 'do', 'his'], ['do', 'his', 'duty,'], ['his', 'duty,', 'that'], ['duty,', 'that', 'he'], ['that', 'he', 'would'], ['he', 'would', 'oppose'], ['would', 'oppose', 'injustice'], ['oppose', 'injustice', ';'], ['injustice', ';', 'and'], [';', 'and', 'at'], ['and', 'at', 'the'], ['at', 'the', 'same'], ['the', 'same', 'time,'], ['same', 'time,', 'I'], ['time,', 'I', 'hope'], ['I', 'hope', 'that'], ['hope', 'that', 'the'], ['that', 'the', 'reader'], ['the', 'reader', 'may'], ['reader', 'may', 'have'], ['may', 'have', 'seen'], ['have', 'seen', 'from'], ['seen', 'from', 'the'], ['from', 'the', 'conversations'], ['the', 'conversations', 'which'], ['conversations', 'which', 'I'], ['which', 'I', 'have'], ['I', 'have', 'communicated,'], ['have', 'communicated,', 'that'], ['communicated,', 'that', 'he'], ['that', 'he', 'certainly'], ['he', 'certainly', 'was'], ['certainly', 'was', 'a'], ['was', 'a', 'person'], ['a', 'person', 'capable'], ['person', 'capable', 'of'], ['capable', 'of', 'discovering'], ['of', 'discovering', 'and'], ['discovering', 'and', 'bringing'], ['and', 'bringing', 'to'], ['bringing', 'to', 'light'], ['to', 'light', 'what'], ['light', 'what', 'was'], ['what', 'was', 'hidden'], ['was', 'hidden', 'from'], ['hidden', 'from', 'others,'], ['from', 'others,', 'or'], ['others,', 'or', 'but'], ['or', 'but', 'dimly'], ['but', 'dimly', 'seen.']]
2626	It might therefore be supposed that not much of what happened in Lebak escaped his observation.	stern	95	16	['X', 'ADJ', 'NOUN', 'DET', 'ADJ', 'X', 'X', 'X', 'CCONJ', 'X', 'VERB', 'ADP', 'PROPN', 'ADJ', 'X', 'X', 'PUNCT']	['case', 'amod', 'nsubj', 'det', 'flat', 'appos', 'fixed', 'fixed', 'cc', 'fixed', 'advcl', 'case', 'obl', 'amod', 'ROOT', 'fixed', 'punct']	[['It', 'might', 'therefore'], ['might', 'therefore', 'be'], ['therefore', 'be', 'supposed'], ['be', 'supposed', 'that'], ['supposed', 'that', 'not'], ['that', 'not', 'much'], ['not', 'much', 'of'], ['much', 'of', 'what'], ['of', 'what', 'happened'], ['what', 'happened', 'in'], ['happened', 'in', 'Lebak'], ['in', 'Lebak', 'escaped'], ['Lebak', 'escaped', 'his'], ['escaped', 'his', 'observation.']]
2627	We have also seen that many years before he had paid attention to this province in such a manner that, from the very first day when he met Verbrugge in the 'pendoppo,' where my history begins, he showed that he was no stranger in his new sphere of duty.	stern	253	49	['PRON', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'X', 'ADJ', 'INTJ', 'AUX', 'VERB', 'NOUN', 'X', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'X', 'X', 'NOUN', 'PRON', 'VERB', 'INTJ', 'ADP', 'PROPN', 'ADP', 'X', 'SYM', 'X', 'PUNCT', 'PUNCT', 'ADJ', 'X', 'X', 'NOUN', 'PUNCT', 'INTJ', 'NOUN', 'NOUN', 'INTJ', 'AUX', 'X', 'NOUN', 'ADP', 'NOUN', 'X', 'ADJ', 'CCONJ', 'NOUN', 'PUNCT']	['nsubj', 'advmod', 'amod', 'obj', 'nmod', 'nmod', 'appos', 'ROOT', 'compound:prt', 'cop', 'amod', 'obl', 'fixed', 'amod', 'fixed', 'case', 'nmod', 'cc', 'conj', 'obl', 'punct', 'appos', 'fixed', 'fixed', 'obl', 'obj', 'conj', 'compound:prt', 'case', 'obl', 'fixed', 'fixed', 'punct', 'obl', 'punct', 'punct', 'amod', 'conj', 'fixed', 'parataxis', 'punct', 'parataxis', 'fixed', 'conj', 'ROOT', 'fixed', 'fixed', 'fixed', 'compound:prt', 'fixed', 'fixed', 'fixed', 'cc', 'conj', 'punct']	"[['We', 'have', 'also'], ['have', 'also', 'seen'], ['also', 'seen', 'that'], ['seen', 'that', 'many'], ['that', 'many', 'years'], ['many', 'years', 'before'], ['years', 'before', 'he'], ['before', 'he', 'had'], ['he', 'had', 'paid'], ['had', 'paid', 'attention'], ['paid', 'attention', 'to'], ['attention', 'to', 'this'], ['to', 'this', 'province'], ['this', 'province', 'in'], ['province', 'in', 'such'], ['in', 'such', 'a'], ['such', 'a', 'manner'], ['a', 'manner', 'that,'], ['manner', 'that,', 'from'], ['that,', 'from', 'the'], ['from', 'the', 'very'], ['the', 'very', 'first'], ['very', 'first', 'day'], ['first', 'day', 'when'], ['day', 'when', 'he'], ['when', 'he', 'met'], ['he', 'met', 'Verbrugge'], ['met', 'Verbrugge', 'in'], ['Verbrugge', 'in', 'the'], ['in', 'the', ""'pendoppo,'""], ['the', ""'pendoppo,'"", 'where'], [""'pendoppo,'"", 'where', 'my'], ['where', 'my', 'history'], ['my', 'history', 'begins,'], ['history', 'begins,', 'he'], ['begins,', 'he', 'showed'], ['he', 'showed', 'that'], ['showed', 'that', 'he'], ['that', 'he', 'was'], ['he', 'was', 'no'], ['was', 'no', 'stranger'], ['no', 'stranger', 'in'], ['stranger', 'in', 'his'], ['in', 'his', 'new'], ['his', 'new', 'sphere'], ['new', 'sphere', 'of'], ['sphere', 'of', 'duty.']]"
2628	By investigation on the spot, he had discovered much that was confirmatory of what he had previously suspected ; and, above all, the official records had made him acquainted with the exceedingly miserable condition in which this country was.	stern	241	39	['X', 'X', 'X', 'X', 'NOUN', 'PUNCT', 'INTJ', 'VERB', 'ADV', 'DET', 'NOUN', 'AUX', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'X', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X', 'NOUN', 'VERB', 'NOUN', 'X', 'X', 'X', 'X', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PRON', 'ADJ', 'NOUN', 'AUX', 'PUNCT']	['parataxis', 'fixed', 'fixed', 'fixed', 'fixed', 'punct', 'nsubj', 'parataxis', 'det', 'fixed', 'nsubj', 'cop', 'obj', 'cc', 'conj', 'compound:prt', 'parataxis', 'nsubj', 'obj', 'punct', 'parataxis', 'punct', 'conj', 'amod', 'punct', 'nmod', 'fixed', 'nsubj', 'ROOT', 'nsubj', 'nmod', 'fixed', 'obj', 'obj', 'fixed', 'fixed', 'obj', 'case', 'nmod:poss', 'amod', 'xcomp', 'cop', 'punct']	[['By', 'investigation', 'on'], ['investigation', 'on', 'the'], ['on', 'the', 'spot,'], ['the', 'spot,', 'he'], ['spot,', 'he', 'had'], ['he', 'had', 'discovered'], ['had', 'discovered', 'much'], ['discovered', 'much', 'that'], ['much', 'that', 'was'], ['that', 'was', 'confirmatory'], ['was', 'confirmatory', 'of'], ['confirmatory', 'of', 'what'], ['of', 'what', 'he'], ['what', 'he', 'had'], ['he', 'had', 'previously'], ['had', 'previously', 'suspected'], ['previously', 'suspected', ';'], ['suspected', ';', 'and,'], [';', 'and,', 'above'], ['and,', 'above', 'all,'], ['above', 'all,', 'the'], ['all,', 'the', 'official'], ['the', 'official', 'records'], ['official', 'records', 'had'], ['records', 'had', 'made'], ['had', 'made', 'him'], ['made', 'him', 'acquainted'], ['him', 'acquainted', 'with'], ['acquainted', 'with', 'the'], ['with', 'the', 'exceedingly'], ['the', 'exceedingly', 'miserable'], ['exceedingly', 'miserable', 'condition'], ['miserable', 'condition', 'in'], ['condition', 'in', 'which'], ['in', 'which', 'this'], ['which', 'this', 'country'], ['this', 'country', 'was.']]
2629	From the letters and notes of his predecessor, he observed that the latter had made the same observations.	stern	106	18	['PROPN', 'X', 'NOUN', 'X', 'X', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'INTJ', 'ADJ', 'X', 'X', 'NOUN', 'VERB', 'NOUN', 'X', 'X', 'NOUN', 'PUNCT']	['nsubj', 'flat', 'fixed', 'fixed', 'fixed', 'cc', 'conj', 'parataxis', 'punct', 'det', 'amod', 'flat', 'nmod', 'fixed', 'ROOT', 'obj', 'obj', 'fixed', 'obj', 'punct']	[['From', 'the', 'letters'], ['the', 'letters', 'and'], ['letters', 'and', 'notes'], ['and', 'notes', 'of'], ['notes', 'of', 'his'], ['of', 'his', 'predecessor,'], ['his', 'predecessor,', 'he'], ['predecessor,', 'he', 'observed'], ['he', 'observed', 'that'], ['observed', 'that', 'the'], ['that', 'the', 'latter'], ['the', 'latter', 'had'], ['latter', 'had', 'made'], ['had', 'made', 'the'], ['made', 'the', 'same'], ['the', 'same', 'observations.']]
2630	The letters to the chiefs contained reproach upon reproach, menace upon menace, and showed very clearly how this functionary would at last have said, that he intended to apply direct to the Government if this state of affairs continued.	stern	236	39	['PROPN', 'NOUN', 'X', 'X', 'X', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'PUNCT', 'X', 'X', 'X', 'X', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'PUNCT', 'NOUN', 'X', 'NOUN', 'X', 'PRON', 'ADJ', 'X', 'X', 'X', 'X', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT']	['obl', 'fixed', 'fixed', 'fixed', 'fixed', 'amod', 'ROOT', 'amod', 'ROOT', 'punct', 'conj', 'advmod', 'obj', 'punct', 'conj', 'fixed', 'fixed', 'fixed', 'advmod', 'fixed', 'conj', 'nsubj', 'ROOT', 'nsubj', 'obj', 'xcomp', 'punct', 'conj', 'compound:prt', 'fixed', 'nmod', 'fixed', 'fixed', 'fixed', 'fixed', 'fixed', 'obl', 'amod', 'obj', 'cc', 'conj', 'xcomp', 'punct']	[['The', 'letters', 'to'], ['letters', 'to', 'the'], ['to', 'the', 'chiefs'], ['the', 'chiefs', 'contained'], ['chiefs', 'contained', 'reproach'], ['contained', 'reproach', 'upon'], ['reproach', 'upon', 'reproach,'], ['upon', 'reproach,', 'menace'], ['reproach,', 'menace', 'upon'], ['menace', 'upon', 'menace,'], ['upon', 'menace,', 'and'], ['menace,', 'and', 'showed'], ['and', 'showed', 'very'], ['showed', 'very', 'clearly'], ['very', 'clearly', 'how'], ['clearly', 'how', 'this'], ['how', 'this', 'functionary'], ['this', 'functionary', 'would'], ['functionary', 'would', 'at'], ['would', 'at', 'last'], ['at', 'last', 'have'], ['last', 'have', 'said,'], ['have', 'said,', 'that'], ['said,', 'that', 'he'], ['that', 'he', 'intended'], ['he', 'intended', 'to'], ['intended', 'to', 'apply'], ['to', 'apply', 'direct'], ['apply', 'direct', 'to'], ['direct', 'to', 'the'], ['to', 'the', 'Government'], ['the', 'Government', 'if'], ['Government', 'if', 'this'], ['if', 'this', 'state'], ['this', 'state', 'of'], ['state', 'of', 'affairs'], ['of', 'affairs', 'continued.']]
