	sentences	label
2626	Havelaar had made his excuses to Madam Slotering for not having yet paid her a visit ; he would go there next morning, but Tine had been there and made acquaintance with her.	stern
2627	"I have already said that this lady was a so-called ""native,"" who spoke no other language than Malay."	stern
2628	She had intimated her desire to keep her own household, to which Tine readily agreed.	stern
2629	And she did not comply for want of hospitality, but chiefly out of fear that she, just arrived at Lebak, could not receive Madam Slotering so well as she considered she ought under the peculiar circumstances in which she was placed.	stern
2630	True, this lady, who understood no Dutch, need not have apprehended any harm from the narratives of Max, as Tine had said ; but she understood that more was required than not to harm the Slotering family, and the scanty kitchen, in connexion with the intended economy, made her consider the inten tion of Madam Slotering very wise.	stern
2631	It is also doubtful whether, had the circumstances been otherwise, the intercourse with a person who spoke only one language, wherein nothing is printed that civilizes the mind, would have conduced to mutual pleasure.	stern
2632	"Tine would have kept her company as much as possible, and would have spoken much with her about the "" kitchen"" and "" puddings,"" but this would always have been a sacrifice, and it was therefore thought much better that matters had been arranged  through Madam Slotering's voluntary retirement in such a manner as left every one in perfect liberty."	stern
2633	Yet it was curious that this lady had not only refused to take part in social dinners, but that she even made no use of the offer to have her food prepared in the kitchen of Havelaar's house, and this reserve went a little too far, as Tine said, for the kitchen was large enough.	stern
2634	"   Chapter XIV   "" You know,"" began Havelaar, "" that the Dutch possessions on the west coast of Sumatra are bounded on the North by independent districts, of which Atchin is the most important."	stern
2635	It is said that a secret article in the treaty of 1824 restrains us from extending our frontier in that direction beyond the river Singkel.	stern
2636	General van Damme, who with a faux air Napoleon wanted to extend his government as far as possible, here, therefore, stopped short at the insurmountable obstacle.	stern
2637	I must believe in the existence of that secret article, because otherwise it would surprise me that the Rajahs of Troomon and Analaboo, whose provinces are not without importance on account of their active trade in pepper, have not long ere now been brought under the Dutch power.	stern
